"","fecha_inicial","fecha_final","año_inicial","mes_inicial","dia_inicial","año_final","mes_final","dia_final","pais","ciudad","categoria_principal","categoria","proyecto_featured","descripcion_largo","descripcion_full_largo","titulo_largo","cant_creaciones_dueño","cant_faqs","cant_imagenes","cant_videos","cant_tiers","tier_promedio","tier_max","tier_min","duracion","moneda","objetivo_monto","objetivo_ratio","monto_obtenido","monto_obtenido_porcentaje","estado","exito","cant_actualizaciones","cant_backers","cant_backers_tiers","cant_comentarios","backers_promedio_por_tier","aporte_promedio_por_backer","title","cotizacion","moneda_igual_pais","dia_semana_inicial","dia_semana_final","weekend_inicial","weekend_final","primera_quincena_inicial","primera_quincena_final","id"
"79",2019-04-25,2019-05-25,2019,4,25,2019,5,25,"United States","Hayward","Design","Product Design","0",57,917,36,2,0,5,1,6,10.8333333333333,40,1,30,"USD",5,0.166666666666667,14,2.8,"Cancelled by Creator","fail",0,2,1,1,0.17,7,"J&J JARS: Worlds best Air Fresheners",1,1,"jueves","sábado",0,1,0,0,81
"80",2019-03-24,2019-05-23,2019,3,24,2019,5,23,"Italy","Venice","Fashion","Footwear","0",65,0,14,1,0,16,1,8,86.13543125,282.41125,16.944675,60,"EUR",22592.9,425.365942008333,1.129645,1e-04,"Cancelled by Creator","fail",1,1,0,0,0,1,"THESTREETTREND",1.129645,1,"domingo","jueves",1,0,0,0,82
"81",2019-04-26,2019-05-26,2019,4,26,2019,5,26,"United States","Des Moines","Food","Food","0",132,1148,20,2,0,1,0,5,26,50,5,30,"USD",50000,1666.66666666667,12,2e-04,"Cancelled by Creator","fail",0,4,2,0,0.4,3,"JP's Sweet BBQ Sauce",1,1,"viernes","domingo",0,1,0,0,83
"82",2019-04-25,2019-05-25,2019,4,25,2019,5,25,"United States","Boulder","Music","Pop","0",44,10,26,2,0,7,1,11,892.363636363636,5000,1,30,"USD",25000,833.333333333333,0,0,"Cancelled by Creator","fail",0,0,0,0,0,0,"Boy Toy Star: Awesome Wars",1,1,"jueves","sábado",0,1,0,0,84
"83",2019-04-30,2019-05-24,2019,4,30,2019,5,24,"Australia","Brisbane","Games","Tabletop Games","0",89,4121,27,4,0,34,1,2,74.5,120,29,24,"USD",10000,416.666666666667,3306,0.3306,"Cancelled by Creator","fail",2,116,110,7,55,28.5,"Quartermaster: Apply Within",1,0,"martes","viernes",0,0,0,0,85
"84",2019-04-30,2019-05-24,2019,4,30,2019,5,24,"United States","Ashland","Games","Tabletop Games","0",130,3581,15,7,0,20,1,4,29,70,2,24,"USD",25000,1041.66666666667,3913,0.1565,"Cancelled by Creator","fail",2,101,97,15,24.25,38.74,"Ark of Atlantis",1,1,"martes","viernes",0,0,0,0,86
"85",2019-03-25,2019-05-24,2019,3,25,2019,5,24,"Norway","Oslo","Publishing","Fiction","0",53,686,17,1,0,1,0,1,54.1225,54.1225,54.1225,60,"SEK",32473.5,58.584900125,0.86596,0,"Cancelled by Creator","fail",1,1,0,0,0,8,"Janshata Language",0.108245,0,"lunes","viernes",0,0,0,0,87
"86",2019-04-11,2019-05-23,2019,4,11,2019,5,23,"United Kingdom","London","Art","Performance Art","0",112,1348,17,1,0,1,1,4,76.698125,130.55,26.11,42,"GBP",2088.8,64.9268666666667,1.3055,6e-04,"Cancelled by Creator","fail",0,1,0,0,0,1,"Sticks and Mangos",1.3055,1,"jueves","jueves",0,0,1,0,88
"87",2019-04-23,2019-05-23,2019,4,23,2019,5,23,"Canada","Vancouver","Technology","Web","0",102,3297,52,1,0,3,1,2,35,50,20,30,"USD",15000,500,69,0.0046,"Cancelled by Creator","fail",0,2,0,0,0,34.5,"Skeuomo is a social network and marketplace platform",1,0,"martes","jueves",0,0,0,0,89
"88",2019-03-25,2019-05-24,2019,3,25,2019,5,24,"Spain","Barcelona","Film & Video","Film & Video","0",112,1344,33,1,0,1,0,3,45.262,73.55075,22.631,60,"EUR",2828.875,53.3502251041667,1.13155,4e-04,"Cancelled by Creator","fail",2,1,0,0,0,1,"Nosotros tenemos a los directores",1.13155,1,"lunes","viernes",0,0,0,0,90
"89",2019-04-23,2019-05-14,2019,4,23,2019,5,14,"Australia","Melbourne","Fashion","Accessories","0",121,1312,54,4,0,1,0,24,62.1666666666667,114,7,21,"USD",900,42.8571428571429,1996,2.2178,"Cancelled by Creator","fail",0,45,44,0,1.76,44.36,"'Gacha Catch Them All' UFO Machine Pokemon Sliding Pin",1,0,"martes","martes",0,0,0,1,91
"90",2019-04-16,2019-05-31,2019,4,16,2019,5,31,"United States","Orlando","Technology","Web","0",86,1928,56,1,0,6,2,10,1943.5,10000,10,45,"USD",125000,2777.77777777778,101,8e-04,"Cancelled by Creator","fail",0,4,3,1,0.3,25.25,"The World’s First Christian Social Network Of Its' Kind!",1,1,"martes","viernes",0,0,0,0,92
"91",2019-03-25,2019-05-24,2019,3,25,2019,5,24,"United States","Denver","Art","Painting","0",127,657,21,2,0,0,1,4,41.25,100,5,60,"USD",16000,266.666666666667,1,1e-04,"Cancelled by Creator","fail",0,1,0,0,0,1,"Two Bees Or Not To Be",1,1,"lunes","viernes",0,0,0,0,93
"92",2019-04-24,2019-05-24,2019,4,24,2019,5,24,"Australia","Brisbane","Photography","Photobooks","0",135,3224,44,1,0,11,1,3,300,400,200,30,"USD",47000,1566.66666666667,2,0,"Cancelled by Creator","fail",0,2,0,0,0,1,"The Americas: Alaska to Argentina by Bicycle",1,0,"miércoles","viernes",0,0,0,0,94
"93",2019-04-02,2019-06-01,2019,4,2,2019,6,1,"France","Paris","Fashion","Couture","0",134,1952,52,1,0,1,0,5,67.221,224.07,5.60175,60,"EUR",5601.75,104.598676875,1.12035,2e-04,"Cancelled by Creator","fail",0,1,0,0,0,1,"Déraciné, quand la mode et l'histoire se réunissent.",1.12035,1,"martes","sábado",0,1,1,1,95
"94",2019-04-02,2019-06-01,2019,4,2,2019,6,1,"United Kingdom","Sheffield","Technology","Web","0",121,2909,22,1,1,1,1,6,40.4749166666667,129.9573,1.3127,60,"GBP",65635,1435.98440833333,1.3127,0,"Cancelled by Creator","fail",0,1,0,0,0,1,"Ember - Gaming Network",1.3127,1,"martes","sábado",0,1,1,1,96
"95",2019-04-17,2019-06-01,2019,4,17,2019,6,1,"Luxembourg","Luxembourg City","Food","Small Batch","0",102,734,45,2,0,1,0,10,163.2409275,564.8475,11.29695,45,"EUR",10167.255,255.242158605,215.771745,0.0212,"Cancelled by Creator","fail",0,2,1,0,0.1,95.5,"Gourmet Popcorn and American Sweets in Europe",1.129695,0,"miércoles","sábado",0,1,0,1,97
"96",2019-04-25,2019-05-31,2019,4,25,2019,5,31,"United Kingdom","Birmingham","Food","Spaces","0",73,37,20,1,0,1,0,4,109.618125,257.925,12.89625,36,"GBP",23213.25,831.5663203125,413.969625,0.0178,"Cancelled by Creator","fail",0,4,2,0,0.5,80.25,"That Birmingham Cafe",1.289625,1,"jueves","viernes",0,0,0,0,98
"97",2019-04-03,2019-06-02,2019,4,3,2019,6,2,"Canada","Toronto","Food","Drinks","0",55,4557,9,1,0,1,0,5,707.8,1999,5,60,"USD",9739,162.316666666667,11,0.0011,"Cancelled by Creator","fail",1,2,0,0,0,5.5,"Chai Hai?",1,0,"miércoles","domingo",0,1,1,1,99
"98",2019-05-03,2019-06-02,2019,5,3,2019,6,2,"United States","Roseville","Technology","Apps","0",100,1944,40,1,0,1,0,2,75,100,50,30,"USD",10000,333.333333333333,1,1e-04,"Cancelled by Creator","fail",0,1,0,0,0,1,"Garden: The Mental Health Social Network",1,1,"viernes","domingo",0,1,1,1,100
"99",2019-03-20,2019-05-04,2019,3,20,2019,5,4,"Italy","Parma","Film & Video","Drama","0",10,1060,4,2,0,0,1,6,106.659466666667,285.695,11.4278,45,"EUR",1142.78,29.0210250755556,766.80538,0.671,"Cancelled by Creator","fail",0,5,3,0,0.5,134.2,"Jade",1.14278,1,"miércoles","sábado",0,1,0,1,101
"100",2019-05-02,2019-06-01,2019,5,2,2019,6,1,"United States","Los Angeles","Music","Electronic Music","0",132,389,20,2,0,1,0,1,30,30,30,30,"USD",5000,166.666666666667,0,0,"Cancelled by Creator","fail",0,0,0,0,0,0,"Creatures Ferris E.P",1,1,"jueves","sábado",0,1,1,1,102
"101",2019-04-06,2019-06-05,2019,4,6,2019,6,5,"United States","Atlanta","Fashion","Apparel","0",38,526,19,1,0,1,0,2,54.5,99,10,60,"USD",5000,83.3333333333333,3,6e-04,"Cancelled by Creator","fail",0,3,0,0,0,1,"The Military Closet",1,1,"sábado","miércoles",1,0,1,1,103
"102",2019-04-06,2019-06-05,2019,4,6,2019,6,5,"United States","Studio City","Fashion","Apparel","0",68,1045,54,2,0,10,1,5,52,100,10,60,"USD",1e+05,1666.66666666667,111,0.0011,"Cancelled by Creator","fail",0,3,2,2,0.4,37,"Creative Fashion designer produce couture designs 2019",1,1,"sábado","miércoles",1,0,1,1,104
"103",2019-04-12,2019-05-13,2019,4,12,2019,5,13,"United States","Detroit","Fashion","Accessories","0",78,4380,57,1,0,1,0,18,35.2777777777778,72,1,31,"USD",400,12.9032258064516,176,0.44,"Cancelled by Creator","fail",3,4,3,0,0.16,44,"Retro Arcade Donkey Kong: Mutant Realm – Hard Enamel Pins",1,1,"viernes","lunes",0,0,1,1,105
"104",2019-04-15,2019-06-01,2019,4,15,2019,6,1,"United States","Kalamazoo","Publishing","Children's Books","0",112,1414,47,7,0,1,0,2,5.5,10,1,47,"USD",500,10.6382978723404,33,0.066,"Cancelled by Creator","fail",1,15,14,0,7,2.2,"BUGS and ANIMALS coloring books 48 pages for $1",1,1,"lunes","sábado",0,1,0,1,106
"105",2019-03-05,2019-05-04,2019,3,5,2019,5,4,"Canada","Vancouver","Games","Tabletop Games","0",93,642,20,1,0,0,1,5,316,1000,10,60,"USD",5000,83.3333333333333,2,4e-04,"Funding Unsuccessful","fail",0,2,0,3,0,1,"Food Ordering System",1,0,"martes","sábado",0,1,1,1,107
"106",2019-04-04,2019-05-04,2019,4,4,2019,5,4,"Canada","Edmonton","Journalism","Journalism","0",123,1793,35,1,0,0,1,6,74.1666666666667,250,5,30,"USD",5500,183.333333333333,2505,0.4555,"Funding Unsuccessful","fail",1,42,22,0,3.67,59.64,"Northern Exposure Reporting Project",1,0,"jueves","sábado",0,1,1,1,108
"107",2019-04-02,2019-05-04,2019,4,2,2019,5,4,"United States","San Francisco","Technology","Gadgets","0",130,4016,43,1,13,54,1,12,332.5,829,2,32,"USD",25000,781.25,651656,26.0662,"Funding Successful","success",8,3005,1812,520,151,216.86,"VEZO 360 - The First 4K 360˚ Smart Dash Cam",1,1,"martes","sábado",0,1,1,1,109
"108",2019-04-03,2019-05-04,2019,4,3,2019,5,4,"Netherlands","Amsterdam","Film & Video","Shorts","0",126,11544,34,1,4,16,7,12,436.667241666667,2248.93,5.622325,31,"EUR",11244.65,407.87791491129,13707.22835,1.219,"Funding Successful","success",3,195,158,6,11.29,62.51,"Voting in the EU, an explanimation",1.124465,1,"miércoles","sábado",0,1,1,1,110
"109",2019-03-05,2019-05-04,2019,3,5,2019,5,4,"United Kingdom","Staffordshire","Photography","Nature","0",120,640,50,1,0,1,0,5,41.044848,98.6655,1.31554,60,"GBP",1052.432,23.0752732213333,14.47094,0.0138,"Funding Unsuccessful","fail",0,2,1,0,0.2,5.5,"Photography: Inspiring the world one pic at a time",1.31554,1,"martes","sábado",0,1,1,1,111
"110",2019-04-04,2019-05-04,2019,4,4,2019,5,4,"United Kingdom","Kent","Games","Tabletop Games","0",58,5330,53,1,2,99,0,4,108.849375,392.25,1.3075,30,"GBP",1961.25,85.4778125,42973.6025,21.9113,"Funding Successful","success",13,1299,29,395,7.25,25.3,"Hell Hath No Fury - 3D Printable Table Top Miniatures",1.3075,1,"jueves","sábado",0,1,1,1,112
"111",2019-03-25,2019-05-04,2019,3,25,2019,5,4,"United States","Kansas City","Comics","Anthologies","0",43,1979,33,1,0,16,0,15,72.2666666666667,300,10,40,"USD",12000,300,13430,1.1192,"Funding Successful","success",7,326,299,13,14.95,41.2,"Local Haunts Anthology - Relaunch",1,1,"lunes","sábado",0,1,0,1,113
"112",2019-03-05,2019-05-04,2019,3,5,2019,5,4,"United States","Mukilteo","Music","Hip-Hop","0",100,1751,58,1,0,1,0,1,17,17,17,60,"USD",2300,38.3333333333333,176,0.0765,"Funding Unsuccessful","fail",1,4,1,0,1,44,"Rise Above: The Hip hop Album that came from Trama Therapy",1,1,"martes","sábado",0,1,1,1,114
"113",2019-04-04,2019-05-04,2019,4,4,2019,5,4,"Germany","Dusseldorf","Games","Video Games","0",73,42,45,1,9,35,1,4,89.218875,224.45,5.61125,30,"EUR",35912,1343.40806666667,45980.827,1.2804,"Funding Successful","success",20,611,600,94,150,67.06,"Tobu Tobu Girl Deluxe とぶとぶがーるでらっくす for GB/GBC",1.12225,1,"jueves","sábado",0,1,1,1,115
"114",2019-04-04,2019-05-04,2019,4,4,2019,5,4,"United Kingdom","London","Art","Art","1",109,3515,54,1,0,8,1,12,65.375,209.2,6.5375,30,"GBP",3268.75,142.463020833333,3386.425,1.036,"Funding Successful","success",4,67,43,1,1.72,38.66,"Unique Art and Circus Workshops for Children in London",1.3075,1,"jueves","sábado",0,1,1,1,116
"115",2019-03-20,2019-05-04,2019,3,20,2019,5,4,"United States","Los Angeles","Technology","Gadgets","0",69,1251,46,3,0,51,3,7,589,619,559,45,"USD",20000,444.444444444444,4651,0.2325,"Cancelled by Creator","fail",1,8,7,2,0.64,581.38,"LiONCooler - 1st Portable Solar Fridge Freezer",1,1,"miércoles","sábado",0,1,0,1,117
"116",2019-04-04,2019-05-04,2019,4,4,2019,5,4,"United States","Houston","Technology","Technology","0",100,5521,9,1,2,6,1,6,186.666666666667,500,20,30,"USD",80000,2666.66666666667,662,0.0083,"Funding Unsuccessful","fail",0,4,2,2,0.33,165.5,"High Freq",1,1,"jueves","sábado",0,1,1,1,118
"117",2019-03-05,2019-05-04,2019,3,5,2019,5,4,"United States","Waterbury","Fashion","Fashion","0",78,3050,48,2,0,17,1,6,66.6666666666667,199,5,60,"USD",50000,833.333333333333,2787,0.0557,"Funding Unsuccessful","fail",1,47,45,3,5.62,59.3,"Infinita Belt | The World's Most Innovative Belt",1,1,"martes","sábado",0,1,1,1,119
"118",2019-03-07,2019-05-04,2019,3,7,2019,5,4,"United States","Canton","Publishing","Publishing","0",74,2268,15,1,0,4,1,6,41.8333333333333,100,1,58,"USD",2222,38.3103448275862,197,0.0887,"Funding Unsuccessful","fail",3,8,7,0,1.17,24.62,"Galactic Oracle",1,1,"jueves","sábado",0,1,1,1,120
"119",2019-03-26,2019-05-04,2019,3,26,2019,5,4,"United States","Columbus","Design","Product Design","0",88,7663,48,1,7,68,3,19,173.105263157895,432,18,39,"USD",15000,384.615384615385,431158,28.7439,"Funding Successful","success",10,2797,2765,356,131.67,154.15,"The most beautiful construction set in the world",1,1,"martes","sábado",0,1,0,1,121
"120",2019-04-04,2019-05-04,2019,4,4,2019,5,4,"United States","San Francisco","Film & Video","Documentary","1",123,13319,31,1,0,12,2,13,1500.76923076923,10000,10,30,"USD",50000,1666.66666666667,56890,1.1378,"Funding Successful","success",7,707,647,7,46.21,80.47,"The Gatekeeper: Math in America",1,1,"jueves","sábado",0,1,1,1,122
"121",2019-04-04,2019-05-04,2019,4,4,2019,5,4,"Canada","Vancouver","Music","Electronic Music","0",102,466,29,1,0,0,1,2,8,15,1,30,"USD",666,22.2,2,0.003,"Funding Unsuccessful","fail",0,2,1,0,0.5,1,"KING SICK's first album ever!",1,0,"jueves","sábado",0,1,1,1,123
"122",2019-04-03,2019-05-04,2019,4,3,2019,5,4,"Canada","Ottawa","Games","Tabletop Games","0",133,1445,60,1,0,94,4,3,45.3333333333333,70,1,31,"USD",165000,5322.58064516129,819,0.005,"Cancelled by Creator","fail",1,14,13,8,4.33,58.5,"KOMA ‒ A fun and mind-bending journey/Un voyage ludocérébral",1,0,"miércoles","sábado",0,1,1,1,124
"123",2019-03-25,2019-05-04,2019,3,25,2019,5,4,"United Kingdom","Leeds","Technology","Web","0",130,2865,31,1,0,1,0,7,182.537142857143,660,3.96,40,"GBP",1122,37.026,66,0.0588,"Funding Unsuccessful","fail",0,5,3,0,0.43,10,"UK - Stop House Chains Collapse",1.32,1,"lunes","sábado",0,1,0,1,125
"124",2019-04-04,2019-05-04,2019,4,4,2019,5,4,"United States","Chicago","Food","Food","1",121,5761,38,1,4,43,1,8,214.375,950,10,30,"USD",10000,333.333333333333,71786,7.1786,"Funding Successful","success",5,1585,1539,30,153.9,45.29,"Quevos-- The Original Egg White Chips!",1,1,"jueves","sábado",0,1,1,1,126
"125",2019-03-20,2019-05-04,2019,3,20,2019,5,4,"Singapore","Singapore","Design","Product Design","0",73,4124,42,2,0,1,0,42,127.809523809524,800,2,45,"USD",30000,666.666666666667,2065,0.0688,"Cancelled by Creator","fail",3,22,21,6,0.88,93.86,"YUAN: Sustainable EDC titanium cutlery set",1,0,"miércoles","sábado",0,1,0,1,127
"126",2019-04-04,2019-05-04,2019,4,4,2019,5,4,"United States","Portland","Food","Restaurants","0",60,4033,28,1,0,20,1,22,466.590909090909,6000,10,30,"USD",80000,2666.66666666667,80831,1.0104,"Funding Successful","success",3,393,340,2,11.33,205.68,"The Gold Room, Joseph Oregon",1,1,"jueves","sábado",0,1,1,1,128
"127",2019-04-24,2019-05-24,2019,4,24,2019,5,24,"United Kingdom","London","Design","Product Design","0",37,3076,9,1,0,9,1,5,100.64535,258.065,12.90325,30,"GBP",25806.5,1109.95907041667,16.774225,7e-04,"Cancelled by Creator","fail",0,2,1,0,0.2,6.5,"POWER HOG",1.290325,1,"miércoles","viernes",0,0,0,0,129
"128",2019-04-09,2019-06-01,2019,4,9,2019,6,1,"United States","Orlando","Fashion","Apparel","0",133,360,32,3,0,0,1,9,56.1111111111111,220,5,53,"USD",65000,1226.41509433962,1,0,"Cancelled by Creator","fail",0,1,0,0,0,1,"Black Currency Unmasked Clothing",1,1,"martes","sábado",0,1,1,1,130
"129",2019-03-20,2019-05-04,2019,3,20,2019,5,4,"Mexico","Mexico","Theater","Plays","0",96,2494,38,1,0,0,1,5,28.15042,53.114,7.9671,45,"MXN",1327.85,1.56727610888889,1.009166,8e-04,"Funding Unsuccessful","fail",0,1,0,0,0,19,"Producciones Escénicas Quijotes Teatro",0.053114,1,"miércoles","sábado",0,1,0,1,131
"130",2019-03-21,2019-05-05,2019,3,21,2019,5,5,"United States","Virginia Beach","Food","Restaurants","0",120,7358,28,1,0,16,1,16,329.4375,2500,1,45,"USD",25000,555.555555555556,1496,0.0598,"Funding Unsuccessful","fail",0,22,14,0,0.82,68,"Kung Food Kitchen Experiment",1,1,"jueves","domingo",0,1,0,1,132
"131",2019-04-05,2019-05-05,2019,4,5,2019,5,5,"United States","Pawtucket","Food","Spaces","0",120,5406,31,1,0,2,1,11,391.818181818182,2500,10,30,"USD",13000,433.333333333333,13598,1.046,"Funding Successful","success",2,158,136,1,10.46,86.06,"Whisk Me Away: The Next Chapter",1,1,"viernes","domingo",0,1,1,1,133
"132",2019-04-11,2019-05-11,2019,4,11,2019,5,11,"United States","Grand Rapids","Photography","Animals","0",101,2857,18,1,0,1,0,1,10,10,10,30,"USD",10000,333.333333333333,23,0.0023,"Cancelled by Creator","fail",0,3,1,0,1,7.67,"The Forgotten Ones",1,1,"jueves","sábado",0,1,1,1,134
"133",2019-04-05,2019-05-05,2019,4,5,2019,5,5,"United States","Portland","Art","Art","1",134,5594,18,1,0,14,2,8,269.375,1000,5,30,"USD",20000,666.666666666667,21305,1.0653,"Funding Successful","success",2,294,253,4,21.08,72.47,"True North Studios",1,1,"viernes","domingo",0,1,1,1,135
"134",2019-04-05,2019-05-05,2019,4,5,2019,5,5,"Mexico","Mexico City","Food","Restaurants","0",130,1854,31,1,0,1,0,1,26.21575,26.21575,26.21575,30,"MXN",26215.75,45.8177032041667,40.3198235,0.0015,"Funding Unsuccessful","fail",0,3,1,0,1,256.33,"Tamal factory: Tamales & snacks",0.0524315,1,"viernes","domingo",0,1,1,1,136
"135",2019-04-06,2019-05-31,2019,4,6,2019,5,31,"United Kingdom","Coventry","Photography","Photography","0",105,1262,51,2,0,1,0,5,35.2026,65.19,6.519,55,"GBP",1955.7,46.3607574545455,1.3038,7e-04,"Cancelled by Creator","fail",0,1,0,0,0,1,"What's The Weather Like? CU Photography degree show",1.3038,1,"sábado","viernes",1,0,1,0,137
"136",2019-03-06,2019-05-05,2019,3,6,2019,5,5,"United States","Medford","Games","Tabletop Games","0",114,23960,21,1,2,1,0,5,48,100,10,60,"USD",7500,125,385,0.0513,"Funding Unsuccessful","fail",4,20,15,1,3,19.25,"Aether and Steamworks",1,1,"miércoles","domingo",0,1,1,1,138
"137",2019-03-06,2019-05-05,2019,3,6,2019,5,5,"South Korea","Seoul","Music","Pop","0",134,4437,36,1,0,1,0,9,432.444444444444,1600,20,60,"USD",20000,333.333333333333,1,1e-04,"Funding Unsuccessful","fail",0,1,0,0,0,1,"Cashrollie & Personal Artist Project",1,0,"miércoles","domingo",0,1,1,1,139
"138",2019-03-16,2019-05-05,2019,3,16,2019,5,5,"Italy","Bologna","Film & Video","Webseries","0",25,5006,34,1,0,29,1,12,365.00896575,3403.347,1.134449,50,"EUR",102100.41,2316.5541604818,2155.4531,0.0211,"Funding Unsuccessful","fail",0,48,45,0,3.46,39.58,"Proud Members of the Writers' Room",1.134449,1,"sábado","domingo",1,1,0,1,140
"139",2019-04-05,2019-05-05,2019,4,5,2019,5,5,"United Kingdom","London","Film & Video","Comedy","0",76,4528,41,1,0,2,1,8,83.280225,256.8486,10.4304,30,"GBP",6519,283.31574,6610.266,1.014,"Funding Successful","success",4,38,25,0,3.12,133.42,"'Dad Joke' - A BFI/Film London Short Film",1.3038,1,"viernes","domingo",0,1,1,1,141
"140",2019-04-20,2019-05-05,2019,4,20,2019,5,5,"United States","San Francisco","Games","Tabletop Games","0",135,9637,59,4,0,34,2,8,189.625,540,20,15,"USD",60000,4000,39761,0.6627,"Funding Unsuccessful","fail",2,450,441,178,55.12,88.36,"DreamForge-Games Grav-StuG tank model with STL file terrain",1,1,"sábado","domingo",1,1,0,1,142
"141",2019-04-05,2019-05-05,2019,4,5,2019,5,5,"Singapore","Singapore","Technology","Technology","0",130,3373,44,1,12,16,2,6,68,118,27,30,"USD",140000,4666.66666666667,3044,0.0217,"Funding Unsuccessful","fail",0,51,50,2,8.33,59.69,"Flora – Your intelligent plant watering ally",1,0,"viernes","domingo",0,1,1,1,143
"142",2019-04-23,2019-05-05,2019,4,23,2019,5,5,"Canada","Toronto","Art","Art","0",38,739,23,1,0,15,0,20,109.35,224,13,12,"USD",350,29.1666666666667,3468,9.9086,"Funding Successful","success",2,89,87,0,4.35,38.97,"Dreamland ♡ Enamel Pins",1,0,"martes","domingo",0,1,0,1,144
"143",2019-04-04,2019-05-04,2019,4,4,2019,5,4,"United States","Muncie","Games","Tabletop Games","0",103,2937,18,1,0,8,1,9,388.888888888889,2500,25,30,"USD",17500,583.333333333333,18251,1.0429,"Funding Successful","success",3,94,89,3,9.89,194.16,"Wild One Card Game",1,1,"jueves","sábado",0,1,1,1,145
"144",2019-04-15,2019-05-05,2019,4,15,2019,5,5,"Mexico","Aguascalientes","Music","Rock","0",63,3971,12,1,0,8,1,14,444.285714285714,1500,10,20,"USD",12000,600,1378,0.1148,"Funding Unsuccessful","fail",0,19,16,0,1.07,72.53,"SOMOS PLOMO!",1,0,"lunes","domingo",0,1,0,1,146
"145",2019-03-21,2019-05-05,2019,3,21,2019,5,5,"United Kingdom","London","Film & Video","Documentary","0",133,683,36,1,0,1,0,8,229.1280975,1313.055,1.313055,45,"GBP",6565.275,191.568159225,1.313055,2e-04,"Funding Unsuccessful","fail",0,1,0,0,0,1,"Band Photography Insider Documentary",1.313055,1,"jueves","domingo",0,1,0,1,147
"146",2019-03-25,2019-05-04,2019,3,25,2019,5,4,"United States","Elizabethtown","Games","Tabletop Games","0",106,4148,45,1,6,47,2,4,45.5,83,1,40,"USD",10000,250,35687,3.5687,"Funding Successful","success",11,260,256,203,17.07,137.26,"The Nomad's Magnetic Dice Tower - Master Monk",1,1,"lunes","sábado",0,1,0,1,148
"147",2019-03-29,2019-05-05,2019,3,29,2019,5,5,"United Kingdom","London","Publishing","Publishing","0",98,665,52,1,0,1,0,1,26.088,26.088,26.088,37,"GBP",26088,919.707762162162,1.3044,1e-04,"Funding Unsuccessful","fail",0,1,0,0,0,1,"Write OCD document in 6 months it's super important!",1.3044,1,"viernes","domingo",0,1,0,1,149
